"","subject","session","encoding","mean_fd","valid_time_sec"
"3281",622236,"REST1","RL",0.134153265914874,857.52
"3282",622236,"REST2","RL",0.111179986089992,864
"3283",623137,"REST1","LR",0.0736855276213292,864
"3284",623137,"REST1","RL",0.0616794770751052,864
"3285",623844,"REST1","LR",0.118597410152601,856.08
"3286",623844,"REST2","LR",0.107395985584037,853.2
"3287",623844,"REST1","RL",0.126340962958925,855.36
"3288",623844,"REST2","RL",0.100113449164292,857.52
"3289",626648,"REST1","LR",0.0833352397643672,864
"3290",626648,"REST2","LR",0.0790481706574232,864
"3291",626648,"REST1","RL",0.108451725702327,864
"3292",626648,"REST2","RL",0.102500633429763,864
"3293",627549,"REST1","LR",0.082129056450961,864
"3294",627549,"REST2","LR",0.0784413542935462,857.52
"3295",627549,"REST1","RL",0.0620758534054367,864
"3296",627549,"REST2","RL",0.547716182265462,655.2
"3297",627852,"REST1","LR",0.192933502924042,843.84
"3298",627852,"REST2","LR",0.0918463500284557,861.12
"3299",627852,"REST1","RL",0.162834517654655,863.28
"3300",627852,"REST2","RL",0.281956485393104,754.56
"3301",628248,"REST1","LR",0.121559970925377,861.84
"3302",628248,"REST2","LR",0.0973846360405616,864
"3303",628248,"REST1","RL",0.120906286445641,864
"3304",628248,"REST2","RL",0.114160051619618,861.84
"3305",633847,"REST1","LR",0.12087509796452,861.12
"3306",633847,"REST2","LR",0.135527316880552,839.52
"3307",633847,"REST1","RL",0.212206337877433,792.72
"3308",633847,"REST2","RL",0.169025254674734,817.92
"3309",634748,"REST1","LR",0.127370854808297,857.52
"3310",634748,"REST2","LR",0.134199113767292,858.24
"3311",634748,"REST1","RL",0.158127496350781,856.8
"3312",634748,"REST2","RL",0.142592536028839,855.36
"3313",635245,"REST1","LR",0.122291840408365,848.88
"3314",635245,"REST2","LR",0.1827149965118,838.8
"3315",635245,"REST1","RL",0.180621403636984,830.16
"3316",635245,"REST2","RL",0.234091067575162,820.8
"3317",638049,"REST1","LR",0.0765682220247611,864
"3318",638049,"REST2","LR",0.122053681860745,864
"3319",638049,"REST1","RL",0.0798247471675091,862.56
"3320",638049,"REST2","RL",0.141191683616763,864
"3321",644044,"REST1","LR",0.34933392258387,736.56
"3322",644044,"REST1","RL",0.235184121050096,780.48
"3323",644246,"REST1","LR",0.0852834340968891,863.28
"3324",644246,"REST2","LR",0.0816006029491376,671.04
"3325",644246,"REST1","RL",0.0921694807591743,863.28
"3326",644246,"REST2","RL",0.106901424503654,846
"3327",645450,"REST1","LR",0.161487665352112,864
"3328",645450,"REST2","LR",0.136082152311635,860.4
"3329",645450,"REST1","RL",0.123599815770318,861.84
"3330",645450,"REST2","RL",0.104090236984786,864
"3331",645551,"REST1","LR",0.0798125412037874,864
"3332",645551,"REST2","LR",0.147885819749223,857.52
"3333",645551,"REST1","RL",0.156158356066648,858.24
"3334",645551,"REST2","RL",0.151117303266134,861.12
"3335",647858,"REST1","LR",0.140576267835412,847.44
"3336",647858,"REST2","LR",0.124098361141184,855.36
"3337",647858,"REST1","RL",0.132596143614777,856.08
"3338",647858,"REST2","RL",0.12371264099402,841.68
"3339",654350,"REST1","LR",0.101344019626657,863.28
"3340",654350,"REST2","LR",0.153593047136189,849.6
"3341",654350,"REST1","RL",0.117707216080497,856.8
"3342",654350,"REST2","RL",0.13593212399302,853.92
"3343",654552,"REST1","LR",0.0822888277449126,864
"3344",654552,"REST2","LR",0.0681228767117038,864
"3345",654552,"REST1","RL",0.0651712411542418,864
"3346",654552,"REST2","RL",0.0801874029452935,864
"3347",654754,"REST1","LR",0.0799260203380724,862.56
"3348",654754,"REST2","LR",0.140803290731948,840.96
"3349",654754,"REST1","RL",0.0776051357716484,864
"3350",654754,"REST2","RL",0.297851460753402,738.72
"3351",656253,"REST1","LR",0.177118867562107,857.52
"3352",656253,"REST2","LR",0.121623869373327,864
"3353",656253,"REST1","RL",0.188155344740025,854.64
"3354",656253,"REST2","RL",0.11367903808044,864
"3355",656657,"REST1","LR",0.18412671575389,834.48
"3356",656657,"REST2","LR",0.141376441392452,833.04
"3357",656657,"REST1","RL",0.151021280403812,838.8
"3358",656657,"REST2","RL",0.207109800587824,820.08
"3359",657659,"REST1","LR",0.0707852430268032,864
"3360",657659,"REST2","LR",0.102345086751656,851.76
"3361",657659,"REST1","RL",0.070286894298533,864
"3362",657659,"REST2","RL",0.153993520430616,818.64
"3363",660951,"REST1","LR",0.119504744257607,862.56
"3364",660951,"REST2","LR",0.146022353782156,838.08
"3365",660951,"REST1","RL",0.101884620824386,863.28
"3366",660951,"REST2","RL",0.17429942541978,822.24
"3367",662551,"REST1","LR",0.210910247991287,766.8
"3368",662551,"REST2","LR",0.307093061421825,743.04
"3369",662551,"REST1","RL",0.195016362209852,822.24
"3370",662551,"REST2","RL",0.486937670140067,651.6
"3371",663755,"REST1","LR",0.156293435376756,858.24
"3372",663755,"REST2","LR",0.128370100738825,863.28
"3373",663755,"REST1","RL",0.10329749290266,863.28
"3374",663755,"REST2","RL",0.109242137658923,864
"3375",664757,"REST1","LR",0.183045400745632,825.84
"3376",664757,"REST2","LR",0.146285667027502,852.48
"3377",664757,"REST1","RL",0.10324920445076,858.24
"3378",664757,"REST2","RL",0.109217071338092,858.24
"3379",665254,"REST1","LR",0.123120056889891,851.04
"3380",665254,"REST2","LR",0.134511348694155,852.48
"3381",665254,"REST1","RL",0.119873478877575,854.64
"3382",665254,"REST2","RL",0.118438654268218,858.96
"3383",667056,"REST1","LR",0.119992171070081,852.48
"3384",667056,"REST2","LR",0.106115977712309,862.56
"3385",667056,"REST1","RL",0.115240992842105,851.04
"3386",667056,"REST2","RL",0.1413537843821,856.8
"3387",668361,"REST1","LR",0.189076666140691,823.68
"3388",668361,"REST2","LR",0.191426685914476,817.2
"3389",668361,"REST1","RL",0.181956617241965,829.44
"3390",668361,"REST2","RL",0.203943600161592,807.84
"3391",671855,"REST1","LR",0.235371214565185,798.48
"3392",671855,"REST2","LR",0.116279603890792,864
"3393",671855,"REST1","RL",0.122001801354215,862.56
"3394",671855,"REST2","RL",0.100219750436718,857.52
"3395",672756,"REST1","LR",0.156736299142022,851.04
"3396",672756,"REST2","LR",0.160836895581863,850.32
"3397",672756,"REST1","RL",0.171608539496045,840.24
"3398",672756,"REST2","RL",0.148132298851242,853.92
"3399",673455,"REST1","LR",0.223265120505313,774.72
"3400",673455,"REST2","LR",0.166575985085462,826.56
"3401",673455,"REST1","RL",0.223321368577619,783.36
"3402",673455,"REST2","RL",0.336003374246724,716.4
"3403",675661,"REST1","LR",0.100612970687912,864
"3404",675661,"REST2","LR",0.0850629773757655,864
"3405",675661,"REST1","RL",0.0777116398703028,864
"3406",675661,"REST2","RL",0.0762668559842562,864
"3407",677766,"REST1","LR",0.120098809796637,862.56
"3408",677766,"REST2","LR",0.166745465188957,858.24
"3409",677766,"REST1","RL",0.173487342054078,839.52
"3410",677766,"REST2","RL",0.176842770838607,838.8
"3411",677968,"REST1","LR",0.164547216006288,812.88
"3412",677968,"REST2","LR",0.199654480371424,815.04
"3413",677968,"REST1","RL",0.133555895403533,854.64
"3414",677968,"REST2","RL",0.239398918547538,784.8
"3415",679568,"REST1","LR",0.0743657622395071,864
"3416",679568,"REST2","LR",0.0834653082133423,864
"3417",679568,"REST1","RL",0.0666544961471307,864
"3418",679568,"REST2","RL",0.0800615814825446,864
"3419",679770,"REST1","LR",0.0990431698648682,861.12
"3420",679770,"REST2","LR",0.0780497093538965,864
"3421",679770,"REST1","RL",0.0978500389806538,856.8
"3422",679770,"REST2","RL",0.13186531282526,851.04
"3423",680250,"REST1","LR",0.244733790035794,784.8
"3424",680250,"REST2","LR",0.163595311692979,842.4
"3425",680250,"REST1","RL",0.19643895500119,799.92
"3426",680250,"REST2","RL",0.198060146724092,820.8
"3427",680452,"REST1","LR",0.2865530674488,708.48
"3428",680452,"REST2","LR",0.0670382295992861,862.56
"3429",680452,"REST1","RL",0.174805789242133,839.52
"3430",680452,"REST2","RL",0.0976962768460388,856.8
"3431",680957,"REST1","LR",0.509295270953039,563.76
"3432",680957,"REST2","LR",0.304326396851377,705.6
"3433",680957,"REST1","RL",0.221878735190734,792
"3434",680957,"REST2","RL",0.305667792886524,697.68
"3435",683256,"REST1","LR",0.0960752860055831,864
"3436",683256,"REST2","LR",0.0883068043531195,863.28
"3437",683256,"REST1","RL",0.0751713508646886,862.56
"3438",683256,"REST2","RL",0.192710506313433,816.48
"3439",685058,"REST1","LR",0.181648403869077,838.08
"3440",685058,"REST2","LR",0.129966118860584,855.36
"3441",685058,"REST1","RL",0.14307794032582,850.32
"3442",685058,"REST2","RL",0.168185914555322,856.08
"3443",686969,"REST1","LR",0.214129492237771,829.44
"3444",686969,"REST2","LR",0.285252465704615,771.12
"3445",686969,"REST1","RL",0.189291144723758,843.84
"3446",686969,"REST2","RL",0.251335923198664,790.56
"3447",687163,"REST1","LR",0.257227478246594,762.48
"3448",687163,"REST2","LR",0.262841054284222,814.32
"3449",687163,"REST1","RL",0.211914012039181,801.36
"3450",687163,"REST2","RL",0.255947567592023,830.88
"3451",688569,"REST1","LR",0.241584929555459,779.76
"3452",688569,"REST1","RL",0.131283498765445,851.76
"3453",689470,"REST1","LR",0.0955550726350744,864
"3454",689470,"REST2","LR",0.0998655786980754,860.4
"3455",689470,"REST1","RL",0.0904555267844874,858.24
"3456",690152,"REST1","LR",0.130759815084023,861.12
"3457",690152,"REST2","LR",0.0824205096318975,861.84
"3458",690152,"REST1","RL",0.108208333023328,863.28
"3459",690152,"REST2","RL",0.089109215420341,864
"3460",692964,"REST1","LR",0.193861631245902,846.72
"3461",692964,"REST2","LR",0.133397385245513,859.68
"3462",692964,"REST1","RL",0.188473516018585,846.72
"3463",692964,"REST2","RL",0.170820561560439,850.32
"3464",693461,"REST1","RL",0.29196135668371,743.76
"3465",693764,"REST1","LR",0.102939750164828,863.28
"3466",693764,"REST2","LR",0.103794190359774,864
"3467",693764,"REST1","RL",0.110777665013672,856.8
"3468",693764,"REST2","RL",0.125465833729785,862.56
"3469",694362,"REST1","LR",0.0996169557698528,854.64
"3470",694362,"REST2","LR",0.116678514388418,857.52
"3471",694362,"REST1","RL",0.0841136011078125,851.04
"3472",694362,"REST2","RL",0.123820241951229,848.88
"3473",695768,"REST1","LR",0.141729433216505,835.92
"3474",695768,"REST2","LR",0.180856659425369,835.2
"3475",695768,"REST1","RL",0.133209922836223,849.6
"3476",695768,"REST2","RL",0.151650678599922,845.28
"3477",698168,"REST1","LR",0.211239006076623,838.8
"3478",698168,"REST2","LR",0.175547769249129,836.64
"3479",698168,"REST1","RL",0.160758590146784,830.16
"3480",698168,"REST2","RL",0.252786494186098,794.16
"3481",700634,"REST1","LR",0.256270123024735,762.48
"3482",700634,"REST2","LR",0.108925080957847,846.72
"3483",700634,"REST1","RL",0.160343481704344,814.32
"3484",700634,"REST2","RL",0.112164148844041,848.16
"3485",701535,"REST1","LR",0.0959205133089883,859.68
"3486",701535,"REST1","RL",0.0894031858075387,862.56
"3487",702133,"REST1","LR",0.361691076453108,717.12
"3488",702133,"REST2","LR",0.08421922581693,863.28
"3489",702133,"REST1","RL",0.127697412369364,862.56
"3490",702133,"REST2","RL",0.0918954746185051,864
"3491",704238,"REST1","LR",0.0954862896976577,864
"3492",704238,"REST2","LR",0.0948890220405181,864
"3493",704238,"REST1","RL",0.0893106407669619,864
"3494",704238,"REST2","RL",0.0953802495289672,864
"3495",705341,"REST1","LR",0.139982728168411,864
"3496",705341,"REST2","LR",0.122137451697601,855.36
"3497",705341,"REST1","RL",0.138069224459841,856.08
"3498",705341,"REST2","RL",0.146656770955984,855.36
"3499",706040,"REST1","LR",0.265199468506013,763.92
"3500",706040,"REST2","LR",0.328119302939104,710.64
"3501",706040,"REST1","RL",0.217244916380676,812.16
"3502",706040,"REST2","RL",0.454512632901133,623.52
"3503",707749,"REST1","LR",0.366727153513234,680.4
"3504",707749,"REST2","LR",0.230806076797119,789.12
"3505",707749,"REST1","RL",0.203781834517951,794.88
"3506",707749,"REST2","RL",0.356282338958985,707.04
"3507",709551,"REST1","LR",0.0889876390771845,864
"3508",709551,"REST2","LR",0.0713303176170895,864
"3509",709551,"REST1","RL",0.122763354932942,857.52
"3510",709551,"REST2","RL",0.13110425771088,863.28
"3511",713239,"REST1","LR",0.197023835965618,852.48
"3512",713239,"REST2","LR",0.14124406172142,861.12
"3513",713239,"REST1","RL",0.166014346290595,856.08
"3514",713239,"REST2","RL",0.211443009970691,820.08
"3515",715041,"REST1","LR",0.0890734568361833,862.56
"3516",715041,"REST2","LR",0.0719607666380307,858.96
"3517",715041,"REST1","RL",0.108114087884416,859.68
"3518",715041,"REST2","RL",0.0901332217931423,851.04
"3519",715647,"REST1","LR",0.254458589268355,773.28
"3520",715647,"REST2","LR",0.104387846627452,863.28
"3521",715647,"REST1","RL",0.171521078428697,828
"3522",715647,"REST2","RL",0.121633378495459,855.36
"3523",715950,"REST1","LR",0.11621666710875,861.12
"3524",715950,"REST2","LR",0.0950084919978134,858.96
"3525",715950,"REST1","RL",0.122228330106579,851.76
"3526",715950,"REST2","RL",0.0843570199349062,861.12
"3527",720337,"REST1","LR",0.162689154745257,848.88
"3528",720337,"REST2","LR",0.123481402461413,861.12
"3529",720337,"REST1","RL",0.130108480559446,853.92
"3530",720337,"REST2","RL",0.192690760811479,824.4
"3531",723141,"REST1","LR",0.0815059777956558,864
"3532",723141,"REST2","LR",0.0848541741079716,864
"3533",723141,"REST1","RL",0.0651825266857931,864
"3534",723141,"REST2","RL",0.0618729714608834,864
"3535",724446,"REST1","LR",0.0835645005534468,862.56
"3536",724446,"REST2","LR",0.0699048344925364,864
"3537",724446,"REST1","RL",0.0805151057467347,861.12
"3538",724446,"REST2","RL",0.0687415901726566,864
"3539",725751,"REST1","LR",0.138085683100539,837.36
"3540",725751,"REST2","LR",0.183821492989425,828.72
"3541",725751,"REST1","RL",0.134787331120281,847.44
"3542",725751,"REST2","RL",0.178882936722814,840.24
"3543",727553,"REST1","LR",0.228743273509881,784.8
"3544",727553,"REST2","LR",0.110672836836819,860.4
"3545",727553,"REST1","RL",0.115062862835186,860.4
"3546",727553,"REST2","RL",0.103040633712859,864
"3547",727654,"REST1","LR",0.178941120765972,843.84
"3548",727654,"REST2","LR",0.159248057149527,835.2
"3549",727654,"REST1","RL",0.11752418896163,860.4
"3550",727654,"REST2","RL",0.162644689545784,830.16
"3551",728454,"REST1","LR",0.103743756688684,864
"3552",728454,"REST2","LR",0.107584740212066,861.84
"3553",728454,"REST1","RL",0.0980891289258602,864
"3554",728454,"REST2","RL",0.126059778178235,864
"3555",729254,"REST1","LR",0.0826801845120172,860.4
"3556",729254,"REST2","LR",0.0825025907983098,864
"3557",729254,"REST1","RL",0.086847440615972,851.04
"3558",729254,"REST2","RL",0.0958337512602288,864
"3559",729557,"REST1","LR",0.178686737257441,807.84
"3560",729557,"REST2","LR",0.16552846967725,862.56
"3561",729557,"REST1","RL",0.169033400983447,802.8
"3562",729557,"REST2","RL",0.176039837198295,840.96
"3563",731140,"REST1","LR",0.0785412814065997,864
"3564",731140,"REST2","LR",0.0715280006060256,864
"3565",731140,"REST1","RL",0.0668802239300259,864
"3566",731140,"REST2","RL",0.0798809397864592,864
"3567",732243,"REST1","LR",0.129939591604143,861.84
"3568",732243,"REST2","LR",0.0890478022281541,864
"3569",732243,"REST1","RL",0.0995006506328806,864
"3570",732243,"REST2","RL",0.119597687276549,863.28
"3571",734045,"REST1","LR",0.18825804582149,820.8
"3572",734045,"REST2","LR",0.133288789498644,849.6
"3573",734045,"REST1","RL",0.221241038669963,812.16
"3574",734045,"REST2","RL",0.153184622159248,843.84
"3575",734247,"REST1","LR",0.127591573855831,841.68
"3576",734247,"REST1","RL",0.127329811075562,856.8
"3577",735148,"REST1","LR",0.297623505175906,742.32
"3578",735148,"REST2","LR",0.360058365436007,754.56
"3579",735148,"REST1","RL",0.225434451049477,839.52
"3580",735148,"REST2","RL",0.55760712389276,712.08
"3581",737960,"REST1","LR",0.180279428534306,857.52
"3582",737960,"REST2","LR",0.185259915454033,864
"3583",737960,"REST1","RL",0.160585270158521,861.84
"3584",737960,"REST2","RL",0.217837819738934,857.52
"3585",742549,"REST1","LR",0.222513690189845,841.68
"3586",742549,"REST2","LR",0.209847165390187,856.08
"3587",742549,"REST1","RL",0.204635198815595,819.36
"3588",742549,"REST2","RL",0.212429856405234,839.52
"3589",744553,"REST1","LR",0.202787806208252,813.6
"3590",744553,"REST2","LR",0.263532298387464,785.52
"3591",744553,"REST1","RL",0.139289914106098,855.36
"3592",744553,"REST2","RL",0.221208710694385,816.48
"3593",748258,"REST1","LR",0.0980346271808934,864
"3594",748258,"REST2","LR",0.0969743334018293,863.28
"3595",748258,"REST1","RL",0.0735551197265082,864
"3596",748258,"REST2","RL",0.125733309648273,862.56
"3597",748662,"REST1","LR",0.439609159046006,707.04
"3598",748662,"REST2","LR",0.452978523248217,625.68
"3599",748662,"REST1","RL",0.173396070392966,839.52
"3600",748662,"REST2","RL",0.29613135257353,735.12
"3601",749058,"REST1","LR",0.0685207133676701,864
"3602",749058,"REST2","LR",0.0651084022446929,864
"3603",749058,"REST1","RL",0.0693908245287929,864
"3604",749058,"REST2","RL",0.0651327675736684,864
"3605",749361,"REST1","LR",0.101507731687436,854.64
"3606",749361,"REST2","LR",0.292510805569857,738.72
"3607",749361,"REST1","RL",0.0802188684720432,864
"3608",749361,"REST2","RL",0.259820909898405,769.68
"3609",751348,"REST1","LR",0.196882508076492,810
"3610",751348,"REST2","LR",0.152389922428555,857.52
"3611",751348,"REST1","RL",0.151798372475384,855.36
"3612",751348,"REST2","RL",0.174319177061895,846.72
"3613",751550,"REST1","LR",0.106236242862552,864
"3614",751550,"REST2","LR",0.0766484923783468,713.52
"3615",751550,"REST1","RL",0.0977878621608479,864
"3616",751550,"REST2","RL",0.0860659527634631,720.72
"3617",753150,"REST1","LR",0.115378761719852,862.56
"3618",753150,"REST2","LR",0.149075990527647,846
"3619",753150,"REST1","RL",0.107838629923464,858.24
"3620",753150,"REST2","RL",0.169972600934893,838.08
"3621",753251,"REST1","LR",0.258608662832682,797.76
"3622",753251,"REST2","LR",0.316971367463953,758.88
"3623",753251,"REST1","RL",0.248945178003918,818.64
"3624",753251,"REST2","RL",0.250577970158241,818.64
"3625",756055,"REST1","LR",0.188992175105581,831.6
"3626",756055,"REST2","LR",0.195299034973753,841.68
"3627",756055,"REST1","RL",0.215900970482356,825.84
"3628",756055,"REST2","RL",0.212605041942431,822.24
"3629",757764,"REST1","LR",0.111447890892219,862.56
"3630",757764,"REST2","LR",0.110982405272387,864
"3631",757764,"REST1","RL",0.135605947458806,864
"3632",757764,"REST2","RL",0.0936832132508444,864
"3633",759869,"REST1","LR",0.181113844565347,853.2
"3634",759869,"REST2","LR",0.120789502024074,849.6
"3635",759869,"REST1","RL",0.130477436188499,858.24
"3636",759869,"REST2","RL",0.155828984752727,848.16
"3637",760551,"REST1","LR",0.128872995964021,851.04
"3638",760551,"REST2","LR",0.0936069867416383,863.28
"3639",760551,"REST1","RL",0.126336408799487,851.76
"3640",760551,"REST2","RL",0.108754435029663,864
"3641",761957,"REST1","LR",0.104355825198443,844.56
"3642",761957,"REST2","LR",0.154894504517252,822.24
"3643",761957,"REST1","RL",0.174448648554248,823.68
"3644",761957,"REST2","RL",0.142273889925668,823.68
"3645",763557,"REST1","LR",0.19885783967263,834.48
"3646",763557,"REST2","LR",0.185096451246028,830.16
"3647",763557,"REST1","RL",0.144477450949297,855.36
"3648",763557,"REST2","RL",0.200331564904889,819.36
"3649",765056,"REST1","LR",0.240056909581075,787.68
"3650",765056,"REST2","LR",0.155816946376093,853.2
"3651",765056,"REST1","RL",0.206375712197718,817.92
"3652",765056,"REST2","RL",0.117609688030628,861.12
"3653",765864,"REST1","LR",0.0803521524511512,864
"3654",765864,"REST2","LR",0.103042740544176,861.84
"3655",765864,"REST1","RL",0.0889822357296703,858.96
"3656",765864,"REST2","RL",0.104661404109047,862.56
"3657",766563,"REST1","LR",0.183850672869514,802.08
"3658",766563,"REST1","RL",0.14497249152811,823.68
"3659",767464,"REST1","LR",0.0619847330693881,864
"3660",767464,"REST2","LR",0.057267336529863,864
"3661",767464,"REST1","RL",0.0618934522022882,864
"3662",767464,"REST2","RL",0.0518977730417116,864
"3663",769064,"REST1","LR",0.0936793620477815,861.84
"3664",769064,"REST2","LR",0.163393116985529,822.24
"3665",769064,"REST1","RL",0.0925779284263487,862.56
"3666",769064,"REST2","RL",0.10392284406135,851.04
"3667",770352,"REST1","LR",0.14751759070457,847.44
"3668",770352,"REST2","LR",0.0663775353224769,864
"3669",770352,"REST1","RL",0.0558351517454209,864
"3670",770352,"REST2","RL",0.059480846510033,864
"3671",771354,"REST1","LR",0.117572262757123,864
"3672",771354,"REST2","LR",0.079438230889301,864
"3673",771354,"REST1","RL",0.0960978278376127,864
"3674",771354,"REST2","RL",0.0876845352706084,864
"3675",773257,"REST1","LR",0.18514906841007,848.88
"3676",773257,"REST2","LR",0.21473459997446,821.52
"3677",773257,"REST1","RL",0.172158538191676,858.96
"3678",773257,"REST2","RL",0.197319993095364,828.72
"3679",774663,"REST1","LR",0.0992940543046844,864
"3680",774663,"REST2","LR",0.0984176419837952,864
"3681",774663,"REST1","RL",0.159296432754928,855.36
"3682",774663,"REST2","RL",0.0847967703600978,864
"3683",779370,"REST1","LR",0.258812275169022,769.68
"3684",779370,"REST2","LR",0.182504916208074,848.88
"3685",779370,"REST1","RL",0.169154766549373,833.76
"3686",779370,"REST2","RL",0.233205476323496,829.44
"3687",782561,"REST1","LR",0.101669341143112,864
"3688",782561,"REST2","LR",0.0715168049434194,864
"3689",782561,"REST1","RL",0.0968641146893443,861.84
"3690",782561,"REST2","RL",0.0804376630707757,864
"3691",783462,"REST1","LR",0.0974909772678946,863.28
"3692",783462,"REST2","LR",0.079487305346344,864
"3693",783462,"REST1","RL",0.0749558073610749,861.12
"3694",783462,"REST2","RL",0.0956246726534336,863.28
"3695",784565,"REST1","LR",0.162118156075124,850.32
"3696",784565,"REST2","LR",0.11306234616795,864
"3697",784565,"REST1","RL",0.152897635048213,860.4
"3698",784565,"REST2","RL",0.133857475086371,861.12
"3699",786569,"REST1","LR",0.999985409350789,221.04
"3700",786569,"REST2","LR",0.426205231512458,654.48
"3701",786569,"REST1","RL",0.632304121567843,460.08
"3702",786569,"REST2","RL",0.822795582819177,354.24
"3703",788674,"REST1","LR",0.0869824319635902,862.56
"3704",788674,"REST2","LR",0.064795313317349,863.28
"3705",788674,"REST1","RL",0.079344341083448,863.28
"3706",788674,"REST2","RL",0.0699849539309021,861.84
"3707",788876,"REST1","LR",0.0993601059772621,853.92
"3708",788876,"REST2","LR",0.168103517667747,850.32
"3709",788876,"REST1","RL",0.102357742820524,860.4
"3710",788876,"REST2","RL",0.171790833322215,848.88
"3711",789373,"REST1","LR",0.140994535465301,858.24
"3712",789373,"REST2","LR",0.0815050908335896,864
"3713",789373,"REST1","RL",0.0717993762283449,864
"3714",789373,"REST2","RL",0.105391518868304,864
"3715",792564,"REST1","LR",0.146000753562183,836.64
"3716",792564,"REST2","LR",0.238337461004863,758.16
"3717",792564,"REST1","RL",0.112455596714744,853.2
"3718",792564,"REST2","RL",0.134560449237421,838.8
"3719",792766,"REST1","LR",0.402182765747544,637.2
"3720",792766,"REST2","LR",0.329346043222864,720
"3721",792766,"REST1","RL",0.295376306518259,781.92
"3722",792766,"REST2","RL",0.309456817344876,730.8
"3723",792867,"REST1","LR",0.682755880942819,391.68
"3724",792867,"REST2","LR",0.172615087657819,854.64
"3725",792867,"REST1","RL",0.209109231063405,845.28
"3726",792867,"REST2","RL",0.211222341506422,834.48
"3727",793465,"REST1","LR",0.144548437300086,861.12
"3728",793465,"REST2","LR",0.114663912540935,848.16
"3729",793465,"REST1","RL",0.129667117670951,858.96
"3730",793465,"REST2","RL",0.118274825794068,857.52
"3731",800941,"REST1","LR",0.0895064013797356,859.68
"3732",800941,"REST2","LR",0.0874387695321793,864
"3733",800941,"REST1","RL",0.168127677877245,848.88
"3734",800941,"REST2","RL",0.0952982718224977,864
"3735",802844,"REST1","LR",0.117193026887019,856.08
"3736",802844,"REST2","LR",0.16536368808742,843.12
"3737",802844,"REST1","RL",0.168372132701353,844.56
"3738",802844,"REST2","RL",0.274033414357313,767.52
"3739",803240,"REST1","LR",0.107771187180944,860.4
"3740",803240,"REST2","LR",0.082904646021675,863.28
"3741",803240,"REST1","RL",0.0928614834391261,858.24
"3742",803240,"REST2","RL",0.11872751662689,855.36
"3743",804646,"REST1","LR",0.167315902423681,844.56
"3744",804646,"REST2","LR",0.474780614170416,632.16
"3745",804646,"REST1","RL",0.156643860333209,848.88
"3746",804646,"REST2","RL",0.718112745878903,532.08
"3747",809252,"REST1","LR",0.126877406529028,863.28
"3748",809252,"REST2","LR",0.109253306796127,861.84
"3749",809252,"REST1","RL",0.11128850509309,861.12
"3750",809252,"REST2","RL",0.13595628896441,864
"3751",810439,"REST1","LR",0.0899972520556419,864
"3752",810439,"REST1","RL",0.0780194638685538,863.28
"3753",810843,"REST1","LR",0.232914417116092,798.48
"3754",810843,"REST2","LR",0.127345882870723,843.84
"3755",810843,"REST1","RL",0.140637548456458,839.52
"3756",810843,"REST2","RL",0.243506477261866,781.2
"3757",812746,"REST1","LR",0.178153452005879,800.64
"3758",812746,"REST2","LR",0.21746764555933,848.88
"3759",812746,"REST1","RL",0.180035777121271,838.8
"3760",812746,"REST2","RL",0.37808016103647,594
"3761",814548,"REST1","LR",0.169597592141205,854.64
"3762",814548,"REST2","LR",0.147308054777036,834.48
"3763",814548,"REST1","RL",0.159846157846938,839.52
"3764",814548,"REST2","RL",0.161595073750668,841.68
"3765",814649,"REST1","LR",0.19722164644891,803.52
"3766",814649,"REST2","LR",0.267777004376819,742.32
"3767",814649,"REST1","RL",0.175622939900472,838.08
"3768",814649,"REST2","RL",0.175029542282038,814.32
"3769",815247,"REST1","LR",0.210736562710099,797.76
"3770",815247,"REST2","LR",0.195600389167306,813.6
"3771",815247,"REST1","RL",0.182356646348477,808.56
"3772",815247,"REST2","RL",0.208241702175025,802.8
"3773",816653,"REST1","LR",0.0830359210297321,864
"3774",816653,"REST2","LR",0.0671657556619805,864
"3775",816653,"REST1","RL",0.0727868688007893,864
"3776",816653,"REST2","RL",0.0976877661590327,864
"3777",818455,"REST1","LR",0.118838536832238,864
"3778",818455,"REST2","LR",0.113205441693616,864
"3779",818455,"REST1","RL",0.119964893984313,864
"3780",818455,"REST2","RL",0.125475027481223,864
"3781",818859,"REST1","LR",0.10879220436907,863.28
"3782",818859,"REST2","LR",0.125697301292182,850.32
"3783",818859,"REST1","RL",0.102293362364814,864
"3784",818859,"REST2","RL",0.145580052157925,851.04
"3785",820745,"REST1","LR",0.153995549080548,853.2
"3786",820745,"REST2","LR",0.11101114081046,861.84
"3787",820745,"REST1","RL",0.111633251677419,856.8
"3788",820745,"REST2","RL",0.12300200417544,859.68
"3789",822244,"REST1","LR",0.120790538346004,850.32
"3790",822244,"REST1","RL",0.100539623357217,856.8
"3791",825048,"REST1","LR",0.0855186003835241,857.52
"3792",825048,"REST2","LR",0.0905162535340828,858.24
"3793",825048,"REST1","RL",0.0882312917741197,861.84
"3794",825048,"REST2","RL",0.0867537378018299,851.04
"3795",825553,"REST1","LR",0.193592358204637,825.12
"3796",825553,"REST2","LR",0.160187927672062,853.2
"3797",825553,"REST1","RL",0.107970607061667,861.12
"3798",825553,"REST2","RL",0.18535110980073,840.96
"3799",825654,"REST1","LR",0.130485720208663,860.4
"3800",825654,"REST2","LR",0.0946077072139328,862.56
"3801",825654,"REST1","RL",0.0800696443160621,864
"3802",825654,"REST2","RL",0.158447672417526,848.16
